elapsed_s,x_m,y_m,x_covariance_m2,y_covariance_m2,yaw_covariance_rad2
445.420361,16.024691922108598,-3.254044594050935,0.3043210355241514,0.09213615579275239,0.0691570960729741
446.976712,15.774603789682415,-3.1790324086465813,0.3150770222236235,0.07177998155017586,0.06610928500488125
448.536374,15.51988356515624,-3.111933874231176,0.3022501836239272,0.05717484078258153,0.05703165902314394
450.090066,15.293218841299641,-3.053471365799802,0.3099362689941506,0.05637265037339368,0.05999189527258799
451.739844,15.004113315448038,-3.0043471064480305,0.31654321617502895,0.05546665203263421,0.06420910332487666
453.399935,14.759481051978847,-2.982368289086142,0.30206472371108606,0.058734307255951766,0.06547514099375716
454.958719,14.537748221914844,-2.9735157812957698,0.27599118600350186,0.05680607984134408,0.06868947333779583
456.619315,14.303358613942363,-2.940644369896867,0.2593657579985715,0.051773181512305505,0.06828830936405153
459.311405,14.165960083383943,-2.8903208426887566,0.24632175274645274,0.0501444102791205,0.06814422718027725
461.168831,13.93073468617986,-2.7817662809860644,0.23443802378677983,0.05456587436468491,0.06538591255611818
462.83275,13.730570067651499,-2.669131419652629,0.2290976057973507,0.060100133190404935,0.06620894355602076
464.491667,13.494392272815114,-2.5490956806072687,0.22017436755727432,0.07316695994049567,0.06800710003899896
466.151965,13.22020297581621,-2.4103279789203156,0.22356841924096318,0.07986080613185417,0.06867034696986461
467.81646,12.964100633071194,-2.2743014534737522,0.23661273206274686,0.07948137804898729,0.07517352937357909
469.463661,12.720021342651972,-2.136442366829032,0.24958569722629984,0.08329622220871087,0.07730165049518448
471.127759,12.480188869281378,-1.9937810317031737,0.24384382851963787,0.09029127236128136,0.08160380770057972
472.782282,12.233856768085325,-1.8475592931758107,0.26470177125563144,0.10497683102227956,0.08493714065698285
