t_rel_s,stamp_s,recv_s,latency_ms,gap_since_prev_ms,tx,ty
584.378,1788243313.840597,1788243312.934855,-905.741,84.427,1.36083,-17.47492
584.486,1788243313.94389,1788243313.043038,-900.852,108.182,1.36083,-17.47492
584.586,1788243314.047672,1788243313.142827,-904.844,99.79,1.34023,-17.46899
584.693,1788243314.151153,1788243313.249308,-901.845,106.48,1.34023,-17.46899
584.799,1788243314.254682,1788243313.355908,-898.774,106.6,1.34023,-17.46899
584.909,1788243314.358329,1788243313.465338,-892.991,109.431,1.34023,-17.46899
585.034,1788243314.463002,1788243313.591199,-871.803,125.86,1.34023,-17.46899
585.113,1788243314.566439,1788243313.670191,-896.248,78.992,1.34023,-17.46899
585.217,1788243314.670007,1788243313.773508,-896.499,103.317,1.34023,-17.46899
585.319,1788243314.773979,1788243313.87571,-898.269,102.202,1.34023,-17.46899
585.478,1788243314.877771,1788243314.034569,-843.202,158.859,1.34023,-17.46899
585.528,1788243314.981683,1788243314.08497,-896.712,50.401,1.34023,-17.46899
585.735,1788243315.0857,1788243314.291511,-794.189,206.54,1.34023,-17.46899
585.967,1788243315.189044,1788243314.523372,-665.672,231.861,1.34023,-17.46899
585.967,1788243315.292655,1788243314.523857,-768.799,0.485,1.34023,-17.46899
586.024,1788243315.396101,1788243314.58088,-815.221,57.023,1.34023,-17.46899
586.052,1788243315.499704,1788243314.608833,-890.871,27.953,1.34023,-17.46899
586.15,1788243315.602966,1788243314.706899,-896.067,98.066,1.34023,-17.46899
586.245,1788243315.706534,1788243314.80178,-904.754,94.881,1.34023,-17.46899
586.351,1788243315.809783,1788243314.907283,-902.5,105.503,1.34023,-17.46899
586.462,1788243315.913429,1788243315.018952,-894.477,111.669,1.34023,-17.46899
586.563,1788243316.016964,1788243315.119697,-897.267,100.745,1.34023,-17.46899
586.667,1788243316.120306,1788243315.223975,-896.331,104.277,1.34023,-17.46899
586.767,1788243316.223811,1788243315.32423,-899.581,100.256,1.35791,-17.51964
586.874,1788243316.327018,1788243315.430289,-896.729,106.058,1.35791,-17.51964
586.979,1788243316.43039,1788243315.536128,-894.262,105.839,1.35791,-17.51964
587.074,1788243316.533806,1788243315.630505,-903.301,94.377,1.35791,-17.51964
587.186,1788243316.637076,1788243315.742672,-894.404,112.167,1.35791,-17.51964
587.29,1788243316.7406,1788243315.847059,-893.541,104.387,1.35791,-17.51964
587.401,1788243316.843853,1788243315.95823,-885.624,111.171,1.35791,-17.51964
587.518,1788243316.947117,1788243316.075278,-871.84,117.048,1.35791,-17.51964
587.6,1788243317.050791,1788243316.156572,-894.219,81.294,1.35791,-17.51964
587.697,1788243317.154119,1788243316.254192,-899.927,97.62,1.35791,-17.51964
587.801,1788243317.257673,1788243316.357645,-900.028,103.453,1.35791,-17.51964
587.929,1788243317.361251,1788243316.48599,-875.261,128.345,1.35791,-17.51964
588.01,1788243317.465605,1788243316.566739,-898.867,80.749,1.35791,-17.51964
588.108,1788243317.567923,1788243316.664405,-903.517,97.667,1.35791,-17.51964
588.215,1788243317.671272,1788243316.771313,-899.959,106.908,1.35791,-17.51964
588.317,1788243317.774687,1788243316.873628,-901.059,102.314,1.35791,-17.51964
588.421,1788243317.87801,1788243316.977657,-900.353,104.029,1.35791,-17.51964
588.521,1788243317.981642,1788243317.077413,-904.229,99.756,1.19465,-17.09008
588.667,1788243318.084862,1788243317.224241,-860.62,146.828,1.19465,-17.09008
588.955,1788243318.188045,1788243317.511606,-676.44,287.364,1.19465,-17.09008
589.035,1788243318.291665,1788243317.591718,-699.947,80.112,1.19465,-17.09008
589.035,1788243318.395098,1788243317.592056,-803.041,0.339,1.19465,-17.09008
589.098,1788243318.498619,1788243317.654361,-844.259,62.304,1.19465,-17.09008
589.138,1788243318.603598,1788243317.694954,-908.644,40.594,1.19465,-17.09008
589.248,1788243318.70577,1788243317.804429,-901.341,109.475,1.19465,-17.09008
589.358,1788243318.809579,1788243317.914567,-895.011,110.138,1.19465,-17.09008
589.45,1788243318.912585,1788243318.006869,-905.715,92.302,1.19465,-17.09008
589.552,1788243319.016017,1788243318.108817,-907.2,101.947,1.19465,-17.09008
589.664,1788243319.119326,1788243318.221069,-898.257,112.252,1.19465,-17.09008
589.762,1788243319.222743,1788243318.319265,-903.478,98.196,1.19465,-17.09008
589.874,1788243319.326271,1788243318.431227,-895.044,111.962,1.19465,-17.09008
589.981,1788243319.429453,1788243318.537403,-892.05,106.176,1.19465,-17.09008
590.072,1788243319.532626,1788243318.628354,-904.272,90.951,1.19465,-17.09008
590.183,1788243319.636529,1788243318.739511,-897.018,111.156,1.19465,-17.09008
590.285,1788243319.739584,1788243318.841324,-898.26,101.814,1.396,-17.53484
590.38,1788243319.843738,1788243318.936959,-906.779,95.635,1.396,-17.53484
590.491,1788243319.946244,1788243319.047729,-898.515,110.77,1.396,-17.53484
590.59,1788243320.050467,1788243319.146667,-903.8,98.939,1.396,-17.53484
590.699,1788243320.153365,1788243319.255991,-897.375,109.323,1.396,-17.53484
590.801,1788243320.256704,1788243319.358246,-898.458,102.255,1.396,-17.53484
590.908,1788243320.359923,1788243319.464545,-895.378,106.299,1.396,-17.53484
591.0,1788243320.463427,1788243319.557156,-906.272,92.611,1.396,-17.53484
591.109,1788243320.566826,1788243319.666134,-900.692,108.978,1.396,-17.53484
591.22,1788243320.670192,1788243319.776287,-893.905,110.154,1.396,-17.53484
591.317,1788243320.773827,1788243319.873587,-900.239,97.3,1.396,-17.53484
591.426,1788243320.877122,1788243319.982525,-894.597,108.938,1.396,-17.53484
591.522,1788243320.980624,1788243320.078575,-902.049,96.05,1.396,-17.53484
591.648,1788243321.083857,1788243320.205208,-878.648,126.633,1.396,-17.53484
591.757,1788243321.187494,1788243320.313553,-873.941,108.345,1.396,-17.53484
591.847,1788243321.292016,1788243320.403347,-888.668,89.794,1.396,-17.53484
591.938,1788243321.394711,1788243320.495259,-899.452,91.911,1.396,-17.53484
592.043,1788243321.497952,1788243320.599897,-898.055,104.638,1.47187,-17.73922
592.144,1788243321.601516,1788243320.701105,-900.411,101.209,1.47187,-17.73922
592.242,1788243321.705764,1788243320.798592,-907.172,97.487,1.47187,-17.73922
592.351,1788243321.808482,1788243320.908129,-900.353,109.537,1.47187,-17.73922
592.456,1788243321.911823,1788243321.01324,-898.583,105.111,1.47187,-17.73922
592.56,1788243322.015075,1788243321.116311,-898.765,103.071,1.47187,-17.73922
592.666,1788243322.118522,1788243321.222327,-896.195,106.017,1.47187,-17.73922
592.767,1788243322.222158,1788243321.32409,-898.068,101.763,1.47187,-17.73922
592.865,1788243322.325459,1788243321.421357,-904.101,97.267,1.47187,-17.73922
592.974,1788243322.428843,1788243321.531036,-897.808,109.678,1.47187,-17.73922
593.071,1788243322.532309,1788243321.628064,-904.245,97.028,1.47187,-17.73922
593.216,1788243322.63584,1788243321.773024,-862.816,144.96,1.47187,-17.73922
593.325,1788243322.739001,1788243321.881405,-857.596,108.381,1.47187,-17.73922
593.406,1788243322.842705,1788243321.962744,-879.961,81.34,1.47187,-17.73922
593.491,1788243322.946155,1788243322.04828,-897.875,85.536,1.47187,-17.73922
593.596,1788243323.049845,1788243322.153177,-896.668,104.897,1.47187,-17.73922
593.699,1788243323.153985,1788243322.25579,-898.195,102.612,1.47187,-17.73922
593.796,1788243323.257804,1788243322.353158,-904.646,97.368,1.39448,-17.52509
593.906,1788243323.360797,1788243322.462402,-898.395,109.244,1.39448,-17.52509
594.005,1788243323.464416,1788243322.561427,-902.989,99.025,1.39448,-17.52509
594.19,1788243323.568061,1788243322.746913,-821.148,185.486,1.39448,-17.52509
596.568,1788243325.017018,1788243325.124448,107.429,2377.534,1.40928,-17.54313
596.568,1788243325.120359,1788243325.124602,4.243,0.154,1.40928,-17.54313
596.568,1788243325.224225,1788243325.12473,-99.495,0.128,1.40928,-17.54313
596.568,1788243325.327366,1788243325.124853,-202.513,0.123,1.40928,-17.54313
596.568,1788243325.430669,1788243325.124969,-305.699,0.116,1.40928,-17.54313
596.568,1788243325.534048,1788243325.125108,-408.94,0.139,1.40928,-17.54313
596.568,1788243325.637344,1788243325.125216,-512.128,0.108,1.40928,-17.54313
596.569,1788243325.740824,1788243325.125341,-615.484,0.125,1.40928,-17.54313
596.569,1788243325.844136,1788243325.125441,-718.695,0.1,1.40928,-17.54313
596.569,1788243325.947718,1788243325.12553,-822.188,0.089,1.40928,-17.54313
596.593,1788243326.051294,1788243325.149464,-901.829,23.934,1.40928,-17.54313
596.692,1788243326.155023,1788243325.24867,-906.353,99.205,1.40928,-17.54313
596.8,1788243326.258519,1788243325.357183,-901.336,108.514,1.40928,-17.54313
596.904,1788243326.36199,1788243325.460643,-901.347,103.459,1.40928,-17.54313
597.043,1788243326.46531,1788243325.600163,-865.147,139.52,1.40928,-17.54313
597.146,1788243326.568456,1788243325.702884,-865.572,102.721,1.40928,-17.54313
597.217,1788243326.672252,1788243325.774031,-898.22,71.147,1.40928,-17.54313
597.322,1788243326.775609,1788243325.879101,-896.508,105.07,1.40928,-17.54313
597.462,1788243326.879143,1788243326.018622,-860.521,139.521,1.4621,-17.62262
597.531,1788243326.982401,1788243326.08738,-895.021,68.758,1.4621,-17.62262
597.638,1788243327.085856,1788243326.195028,-890.828,107.648,1.4621,-17.62262
597.734,1788243327.189483,1788243326.290981,-898.502,95.953,1.4621,-17.62262
597.838,1788243327.295094,1788243326.395055,-900.039,104.073,1.4621,-17.62262
597.939,1788243327.397403,1788243326.496256,-901.147,101.201,1.4621,-17.62262
598.042,1788243327.500114,1788243326.599237,-900.877,102.982,1.4621,-17.62262
598.148,1788243327.603617,1788243326.704762,-898.855,105.525,1.4621,-17.62262
598.247,1788243327.707282,1788243326.803966,-903.316,99.204,1.4621,-17.62262
598.356,1788243327.810918,1788243326.913208,-897.71,109.242,1.4621,-17.62262
598.463,1788243327.914429,1788243327.020127,-894.303,106.919,1.4621,-17.62262
598.555,1788243328.01801,1788243327.111817,-906.193,91.691,1.4621,-17.62262
598.673,1788243328.121354,1788243327.230193,-891.161,118.376,1.4621,-17.62262
598.773,1788243328.225111,1788243327.329489,-895.622,99.296,1.4621,-17.62262
598.886,1788243328.32846,1788243327.442571,-885.889,113.082,1.4621,-17.62262
598.981,1788243328.431952,1788243327.537931,-894.021,95.36,1.4621,-17.62262
599.098,1788243328.537434,1788243327.654846,-882.588,116.915,1.4621,-17.62262
599.184,1788243328.639485,1788243327.740498,-898.987,85.652,1.4621,-17.62262
599.29,1788243328.742435,1788243327.846562,-895.872,106.064,1.38943,-17.48004
599.394,1788243328.845905,1788243327.951244,-894.661,104.681,1.38943,-17.48004
599.496,1788243328.949742,1788243328.052848,-896.894,101.604,1.38943,-17.48004
599.625,1788243329.052967,1788243328.181496,-871.471,128.648,1.38943,-17.48004
599.701,1788243329.156651,1788243328.257588,-899.063,76.093,1.38943,-17.48004
599.799,1788243329.260102,1788243328.35562,-904.482,98.032,1.38943,-17.48004
599.91,1788243329.363423,1788243328.466882,-896.541,111.262,1.38943,-17.48004
600.005,1788243329.467231,1788243328.561283,-905.948,94.402,1.38943,-17.48004
600.123,1788243329.570606,1788243328.679859,-890.747,118.576,1.38943,-17.48004
600.223,1788243329.674152,1788243328.779674,-894.478,99.814,1.38943,-17.48004
600.32,1788243329.77744,1788243328.876857,-900.583,97.183,1.38943,-17.48004
600.428,1788243329.88145,1788243328.984528,-896.922,107.671,1.38943,-17.48004
600.531,1788243329.984843,1788243329.087687,-897.156,103.159,1.38943,-17.48004
600.652,1788243330.088229,1788243329.208738,-879.491,121.052,1.38943,-17.48004
600.767,1788243330.192647,1788243329.323371,-869.276,114.633,1.38943,-17.48004
600.839,1788243330.294995,1788243329.396194,-898.802,72.823,1.38943,-17.48004
600.948,1788243330.398551,1788243329.504579,-893.971,108.386,1.38943,-17.48004
601.043,1788243330.502269,1788243329.599633,-902.636,95.054,1.38943,-17.48004
601.163,1788243330.605658,1788243329.720096,-885.562,120.463,1.35954,-17.36647
601.251,1788243330.710297,1788243329.808164,-902.133,88.069,1.35954,-17.36647
601.358,1788243330.812753,1788243329.914588,-898.164,106.424,1.35954,-17.36647
601.464,1788243330.916555,1788243330.020391,-896.163,105.803,1.35954,-17.36647
601.564,1788243331.019989,1788243330.120776,-899.213,100.385,1.35954,-17.36647
601.67,1788243331.123596,1788243330.227248,-896.348,106.472,1.35954,-17.36647
601.777,1788243331.227086,1788243330.334044,-893.043,106.795,1.35954,-17.36647
601.91,1788243331.33049,1788243330.466282,-864.208,132.239,1.35954,-17.36647
601.976,1788243331.433947,1788243330.532868,-901.078,66.586,1.35954,-17.36647
602.083,1788243331.537503,1788243330.639574,-897.929,106.706,1.35954,-17.36647
602.184,1788243331.641052,1788243330.740969,-900.084,101.395,1.35954,-17.36647
602.322,1788243331.744444,1788243330.879185,-865.259,138.216,1.35954,-17.36647
602.402,1788243331.847858,1788243330.959185,-888.673,80.0,1.35954,-17.36647
602.493,1788243331.951609,1788243331.049718,-901.89,90.533,1.35954,-17.36647
602.616,1788243332.055375,1788243331.172708,-882.667,122.989,1.35954,-17.36647
602.707,1788243332.158798,1788243331.263604,-895.193,90.896,1.35954,-17.36647
602.817,1788243332.262259,1788243331.374056,-888.202,110.452,1.35954,-17.36647
602.908,1788243332.365726,1788243331.464874,-900.852,90.818,1.35954,-17.36647
603.03,1788243332.469302,1788243331.586392,-882.91,121.518,1.36023,-17.32171
603.114,1788243332.572688,1788243331.670467,-902.221,84.075,1.36023,-17.32171
603.269,1788243332.676096,1788243331.825366,-850.73,154.899,1.36023,-17.32171
603.331,1788243332.779508,1788243331.888205,-891.303,62.839,1.36023,-17.32171
603.466,1788243332.882979,1788243332.02253,-860.449,134.326,1.36023,-17.32171
603.591,1788243332.986449,1788243332.148173,-838.275,125.643,1.36023,-17.32171
604.114,1788243333.090065,1788243332.670936,-419.13,522.763,1.36023,-17.32171
606.911,1788243334.850337,1788243335.468097,617.76,2797.161,1.36023,-17.32171
606.911,1788243334.954199,1788243335.46828,514.081,0.183,1.36023,-17.32171
606.912,1788243335.781913,1788243335.468453,-313.46,0.173,1.36023,-17.32171
606.912,1788243335.576062,1788243335.468578,-107.484,0.125,1.36023,-17.32171
606.919,1788243335.885561,1788243335.476026,-409.535,7.449,1.36023,-17.32171
607.251,1788243336.299432,1788243335.807804,-491.628,331.777,1.36023,-17.32171
607.251,1788243336.402904,1788243335.808167,-594.737,0.364,1.36023,-17.32171
607.444,1788243336.506941,1788243336.000434,-506.507,192.266,1.36023,-17.32171
607.597,1788243336.714221,1788243336.153426,-560.796,152.992,1.36023,-17.32171
607.707,1788243336.817612,1788243336.263723,-553.89,110.297,1.36023,-17.32171
607.96,1788243337.12823,1788243336.516591,-611.639,252.868,1.36023,-17.32171
608.224,1788243337.231858,1788243336.780392,-451.466,263.801,1.36023,-17.32171
608.819,1788243337.542496,1788243337.375607,-166.889,595.215,1.36023,-17.32171
609.041,1788243337.957064,1788243337.597991,-359.073,222.384,1.36023,-17.32171
609.2,1788243338.164005,1788243337.75656,-407.445,158.569,1.36023,-17.32171
609.35,1788243338.577712,1788243337.907211,-670.501,150.651,1.26595,-17.08075
610.091,1788243338.68125,1788243338.647684,-33.566,740.473,1.26595,-17.08075
610.77,1788243339.19941,1788243339.327274,127.864,679.59,1.26595,-17.08075
611.106,1788243339.716724,1788243339.662808,-53.916,335.534,1.26595,-17.08075
611.823,1788243340.233872,1788243340.379899,146.027,717.091,1.26595,-17.08075
612.782,1788243341.165339,1788243341.338635,173.296,958.737,1.26595,-17.08075
613.148,1788243341.579587,1788243341.705096,125.51,366.461,1.26595,-17.08075
613.638,1788243342.303895,1788243342.195201,-108.694,490.104,1.26595,-17.08075
613.727,1788243342.821611,1788243342.28354,-538.071,88.339,1.26595,-17.08075
614.106,1788243343.028548,1788243342.662547,-366.001,379.007,1.26595,-17.08075
614.849,1788243343.753752,1788243343.405475,-348.277,742.928,1.26595,-17.08075
615.343,1788243344.16769,1788243343.899513,-268.177,494.038,1.26595,-17.08075
616.115,1788243344.374773,1788243344.672255,297.482,772.743,1.26595,-17.08075
617.079,1788243344.995776,1788243345.635351,639.575,963.096,1.26595,-17.08075
617.722,1788243346.444073,1788243346.278884,-165.189,643.533,1.26595,-17.08075
618.236,1788243346.858639,1788243346.792685,-65.953,513.801,1.26595,-17.08075
619.578,1788243347.375575,1788243348.134725,759.15,1342.04,1.26595,-17.08075
620.48,1788243347.789648,1788243349.03718,1247.531,902.455,1.26595,-17.08075
621.219,1788243349.549315,1788243349.775591,226.276,738.412,1.26595,-17.08075
621.908,1788243350.274611,1788243350.46445,189.839,688.859,1.26595,-17.08075
622.952,1788243351.102739,1788243351.50878,406.041,1044.33,1.26595,-17.08075
623.386,1788243351.516745,1788243351.942849,426.104,434.069,1.26595,-17.08075
623.778,1788243352.551713,1788243352.334597,-217.116,391.748,1.26595,-17.08075
623.931,1788243352.862965,1788243352.487771,-375.194,153.174,1.26595,-17.08075
624.159,1788243353.27729,1788243352.71553,-561.759,227.759,1.26595,-17.08075
624.368,1788243353.48432,1788243352.92511,-559.21,209.58,1.26595,-17.08075
624.542,1788243353.79533,1788243353.098888,-696.442,173.778,1.26595,-17.08075
624.772,1788243353.89864,1788243353.329118,-569.522,230.23,1.26595,-17.08075
624.84,1788243354.002483,1788243353.396767,-605.716,67.649,1.26595,-17.08075
624.891,1788243354.209304,1788243353.447593,-761.711,50.826,1.26595,-17.08075
625.051,1788243354.313305,1788243353.608163,-705.142,160.57,1.26595,-17.08075
625.097,1788243354.416478,1788243353.653892,-762.586,45.729,1.26595,-17.08075
625.304,1788243354.520029,1788243353.861245,-658.784,207.353,1.26595,-17.08075
625.308,1788243354.62364,1788243353.864794,-758.846,3.549,1.26595,-17.08075
